make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_flag_suspicious,car_age,is_electric
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,26330,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25.0,18,5657,30090,False,2,False
Ford,F-150,2015,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,31200,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25.0,18,5657,32545,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,55010,False,2,False
Ford,F-150,2015,regular unleaded,325.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,18,5657,42735,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,35045,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,37815,False,2,False
Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,17,5657,40050,False,2,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,31185,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,53775,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25.0,18,5657,37140,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,26540,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25.0,18,5657,30600,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,52815,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,53475,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,56235,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,40070,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,50050,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,31905,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,35330,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,26840,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,34165,False,1,False
Ford,F-150,2016,regular unleaded,365.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Crew Cab Pickup,25.0,18,5657,58885,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,35895,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,35870,False,1,False
Ford,F-150,2016,regular unleaded,365.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Large,Crew Cab Pickup,23.0,17,5657,62310,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25.0,18,5657,34790,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,18,5657,43490,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,32210,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,17,5657,36565,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,31485,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,40365,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25.0,18,5657,33055,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,17,5657,38215,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,40065,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,42725,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,31710,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,18,5657,45845,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,38325,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,50350,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,42425,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,55940,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,42425,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,17,5657,34025,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,17,5657,40635,False,1,False
Ford,F-150,2016,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,38250,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,35630,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,52515,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,44540,False,1,False
Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,46895,False,1,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,31710,False,0,False
Ford,F-150,2017,regular unleaded,450.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Large,Crew Cab Pickup,18.0,15,5657,51310,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,56260,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,40070,False,0,False
Ford,F-150,2017,regular unleaded,365.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Crew Cab Pickup,25.0,18,5657,59600,False,0,False
Ford,F-150,2017,regular unleaded,450.0,6,AUTOMATIC,four wheel drive,4,Unlabeled,Large,Extended Cab Pickup,18.0,15,5657,48325,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,40365,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,46895,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,26540,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,17,5657,36565,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,31905,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,44540,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,18,5657,45845,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,38325,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,31185,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,40065,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,53704,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,54004,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25.0,18,5657,35055,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,52835,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,42425,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,21.0,15,5657,56555,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,35630,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,34165,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,31485,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,26.0,19,5657,35895,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,50280,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,17,5657,38215,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,21.0,15,5657,35870,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,42425,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,26840,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,23.0,17,5657,35330,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,18,5657,43490,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,2,Flex Fuel,Large,Regular Cab Pickup,25.0,18,5657,32210,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,42725,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,50580,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,25.0,18,5657,37140,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25.0,18,5657,34790,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,25.0,18,5657,30600,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Extended Cab Pickup,23.0,17,5657,34025,False,0,False
Ford,F-150,2017,regular unleaded,365.0,6,AUTOMATIC,four wheel drive,4,Performance,Large,Crew Cab Pickup,23.0,17,5657,63025,False,0,False
Ford,F-150,2017,regular unleaded,325.0,6,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,26.0,19,5657,38250,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),282.0,6,AUTOMATIC,four wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,23.0,17,5657,40635,False,0,False
Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8,AUTOMATIC,rear wheel drive,4,Flex Fuel,Large,Crew Cab Pickup,22.0,15,5657,53135,False,0,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,3104,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,2862,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3433,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3215,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3059,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,3214,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3241,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,2956,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,3394,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,2836,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,2529,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,2577,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,2787,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,3008,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3156,False,20,False
Ford,F-250,1997,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3431,False,20,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,3338,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,18.0,13,5657,3138,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,18.0,13,5657,3096,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,18.0,13,5657,3535,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,13,5657,3733,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,13,5657,3487,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,16.0,13,5657,3269,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,2843,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,3,Unlabeled,Large,Extended Cab Pickup,18.0,13,5657,3395,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,13,5657,3099,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,16.0,13,5657,3471,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,3199,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,2817,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,13,5657,3223,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,16.0,13,5657,3764,False,19,False
Ford,F-250,1998,regular unleaded,220.0,8,MANUAL,four wheel drive,3,Unlabeled,Large,Extended Cab Pickup,16.0,13,5657,3822,False,19,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,3251,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,12,5657,3550,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,12,5657,3269,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,AUTOMATIC,four wheel drive,4,Unlabeled,Large,Extended Cab Pickup,15.0,12,5657,4078,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,4,Unlabeled,Large,Extended Cab Pickup,17.0,13,5657,3241,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,12,5657,3583,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,4,Unlabeled,Large,Extended Cab Pickup,16.0,12,5657,3542,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,4,Unlabeled,Large,Extended Cab Pickup,17.0,13,5657,3560,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,2922,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,4,Unlabeled,Large,Extended Cab Pickup,17.0,13,5657,3188,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,16.0,12,5657,3192,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,AUTOMATIC,four wheel drive,2,Unlabeled,Large,Regular Cab Pickup,15.0,12,5657,3878,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Extended Cab Pickup,17.0,12,5657,3752,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,4,Unlabeled,Large,Extended Cab Pickup,16.0,12,5657,3572,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,four wheel drive,4,Unlabeled,Large,Extended Cab Pickup,16.0,12,5657,3908,False,18,False
Ford,F-250,1999,regular unleaded,220.0,8,MANUAL,rear wheel drive,2,Unlabeled,Large,Regular Cab Pickup,17.0,13,5657,2923,False,18,False
Ferrari,F12 Berlinetta,2013,premium unleaded (required),731.0,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16.0,11,2774,315888,False,4,False
Ferrari,F12 Berlinetta,2014,premium unleaded (required),731.0,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16.0,11,2774,315888,False,3,False
Ferrari,F12 Berlinetta,2015,premium unleaded (required),731.0,12,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Midsize,Coupe,16.0,11,2774,319995,False,2,False
Ferrari,F430,2007,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,173079,False,10,False
Ferrari,F430,2007,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,211525,False,10,False
Ferrari,F430,2007,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,16.0,11,2774,234945,False,10,False
Ferrari,F430,2007,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,184309,False,10,False
Ferrari,F430,2007,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,201213,False,10,False
Ferrari,F430,2008,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,199054,False,9,False
Ferrari,F430,2008,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,217310,False,9,False
Ferrari,F430,2008,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,228447,False,9,False
Ferrari,F430,2008,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,186925,False,9,False
Ferrari,F430,2009,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,200054,False,8,False
Ferrari,F430,2009,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,218310,False,8,False
Ferrari,F430,2009,premium unleaded (required),483.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,16.0,11,2774,187925,False,8,False
Ferrari,F430,2009,premium unleaded (required),483.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,16.0,11,2774,229447,False,8,False
Ford,Festiva,1991,regular unleaded,63.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38.0,30,5657,2000,True,26,False
Ford,Festiva,1992,regular unleaded,63.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,37.0,30,5657,2000,True,25,False
Ford,Festiva,1993,regular unleaded,63.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38.0,30,5657,2000,True,24,False
